community	wavelength	absorbance
10001010	595	0.5038
10001010	596	0.5044
10001010	597	0.5061
10001010	598	0.5081
10001010	599	0.5117
10001010	600	0.5175
10001010	601	0.5235
10001010	602	0.5312
10001010	603	0.5393
10001010	604	0.5466
10001010	605	0.5571
10001010	606	0.5709
10001010	607	0.5839
10001010	608	0.5944
10001010	609	0.6119
10001010	610	0.6285
10001010	611	0.643
10001010	612	0.6586
10001010	613	0.6784
10001010	614	0.6963
10001010	615	0.7152
10001010	616	0.7326
10001010	617	0.7502
10001010	618	0.7685
10001010	619	0.7861
10001010	620	0.8021
10001010	621	0.8182
10001010	622	0.8333
10001010	623	0.8478
10001010	624	0.8582
10001010	625	0.8688
10001010	626	0.8754
10001010	627	0.8799
10001010	628	0.8822
10001010	629	0.8813
10001010	630	0.8792
10001010	631	0.8709
10001010	632	0.8604
10001010	633	0.85
10001010	634	0.836
10001010	635	0.8185
10001010	636	0.7974
10001010	637	0.779
10001010	638	0.7549
10001010	639	0.729
10001010	640	0.7033
10001010	641	0.6796
10001010	642	0.6512
10001010	643	0.6202
10001010	644	0.5949
10001010	645	0.5681
10001010	646	0.5381
10001010	647	0.509
10001010	648	0.4863
10001010	649	0.4606
10001010	650	0.4347
10001010	651	0.4042
10001010	652	0.3842
10001010	653	0.3698
10001010	654	0.3456
10001010	655	0.3204
10001010	656	0.304
10001010	657	0.2898
10001010	658	0.2719
10001010	659	0.256
10001010	660	0.2459
10001010	661	0.2343
10001010	662	0.2194
10001010	663	0.2099
10001010	664	0.2004
10001010	665	0.1908
10001010	666	0.1806
10001010	667	0.1734
10001010	668	0.1681
10001010	669	0.1595
10001010	670	0.1527
10001010	671	0.149
10001010	672	0.1428
10001010	673	0.1379
10001010	674	0.1323
10001010	675	0.1289
10001010	676	0.1256
10001010	677	0.1217
10001010	678	0.1179
10001010	679	0.1148
10001010	680	0.1114
10001010	681	0.1097
10001010	682	0.1076
10001010	683	0.105
10001010	684	0.1029
10001010	685	0.1003
10001010	686	0.0994
10001010	687	0.0977
10001010	688	0.096
10001010	689	0.094
10001010	690	0.0921
10001010	691	0.0923
10001010	692	0.0898
10001010	693	0.0893
10001010	694	0.0876
10001010	695	0.0865
10001010	696	0.0856
10001010	697	0.0849
10001010	698	0.0841
10001010	699	0.0835
10001010	700	0.0832
10001010	701	0.0817
10001010	702	0.0809
10001010	703	0.0808
10001010	704	0.0795
10001010	705	0.0789
10001010	706	0.0781
10001010	707	0.0774
10001010	708	0.0771
10001010	709	0.0769
10001010	710	0.0769
10001010	711	0.0761
10001010	712	0.0758
10001010	713	0.0754
10001010	714	0.0745
10001010	715	0.0745
10001010	716	0.0745
10001010	717	0.0738
10001010	718	0.0737
10001010	719	0.0727
10001010	720	0.0726
10001010	721	0.072
10001010	722	0.072
10001010	723	0.0714
10001010	724	0.072
10001010	725	0.0713
10001010	726	0.0713
10001010	727	0.0705
10001010	728	0.071
10001010	729	0.0703
10001010	730	0.0694
10001010	731	0.0701
10001010	732	0.0696
10001010	733	0.0696
10001010	734	0.0688
10001010	735	0.0689
10001010	736	0.0687
10001010	737	0.0686
10001010	738	0.068
10001010	739	0.0681
10001010	740	0.0678
10001010	741	0.0676
10001010	742	0.0671
10001010	743	0.0669
10001010	744	0.0667
10001010	745	0.0671
10001010	746	0.0657
10001010	747	0.0654
10001010	748	0.0667
10001010	749	0.0652
10001010	750	0.066
10001010	751	0.064
10001010	752	0.0645
10001010	753	0.0646
10001010	754	0.0636
10001010	755	0.0655
10001010	756	0.0638
10001010	757	0.0651
10001010	758	0.0638
10001010	759	0.0642
10001010	760	0.0639
10001010	761	0.0629
10001010	762	0.063
10001010	763	0.0629
10001010	764	0.0629
10001010	765	0.0626
10001010	766	0.0619
10001010	767	0.0627
10001010	768	0.0623
10001010	769	0.0607
10001010	770	0.0609
10001010	771	0.062
10001010	772	0.061
10001010	773	0.062
10001010	774	0.061
10001010	775	0.0595
10001010	776	0.0626
10001010	777	0.0609
10001010	778	0.0625
10001010	779	0.0602
10001010	780	0.0607
10001100	380	0.7432
10001100	381	0.734
10001100	382	0.727
10001100	383	0.7174
10001100	384	0.7088
10001100	385	0.6998
10001100	386	0.6916
10001100	387	0.6828
10001100	388	0.6761
10001100	389	0.6692
10001100	390	0.6611
10001100	391	0.6535
10001100	392	0.6468
10001100	393	0.642
10001100	394	0.6365
10001100	395	0.6304
10001100	396	0.6262
10001100	397	0.6225
10001100	398	0.6187
10001100	399	0.6146
10001100	400	0.6125
10001100	401	0.6092
10001100	402	0.6062
10001100	403	0.6028
10001100	404	0.6009
10001100	405	0.5971
10001100	406	0.5944
10001100	407	0.591
10001100	408	0.587
10001100	409	0.582
10001100	410	0.5779
10001100	411	0.5729
10001100	412	0.5686
10001100	413	0.5634
10001100	414	0.5565
10001100	415	0.5513
10001100	416	0.5475
10001100	417	0.5426
10001100	418	0.536
10001100	419	0.531
10001100	420	0.5274
10001100	421	0.5235
10001100	422	0.5186
10001100	423	0.5141
10001100	424	0.511
10001100	425	0.5074
10001100	426	0.5029
10001100	427	0.4991
10001100	428	0.4959
10001100	429	0.4918
10001100	430	0.4881
10001100	431	0.4842
10001100	432	0.4806
10001100	433	0.4765
10001100	434	0.4727
10001100	435	0.4692
10001100	436	0.4658
10001100	437	0.4629
10001100	438	0.4601
10001100	439	0.4584
10001100	440	0.4562
10001100	441	0.4538
10001100	442	0.4518
10001100	443	0.4499
10001100	444	0.4482
10001100	445	0.4461
10001100	446	0.4444
10001100	447	0.4432
10001100	448	0.4418
10001100	449	0.4405
10001100	450	0.4389
10001100	451	0.4385
10001100	452	0.4371
10001100	453	0.436
10001100	454	0.4353
10001100	455	0.4344
10001100	456	0.4329
10001100	457	0.4316
10001100	458	0.4303
10001100	459	0.4286
10001100	460	0.4271
10001100	461	0.4261
10001100	462	0.424
10001100	463	0.4228
10001100	464	0.4208
10001100	465	0.4189
10001100	466	0.4187
10001100	467	0.4178
10001100	468	0.4175
10001100	469	0.4174
10001100	470	0.4176
10001100	471	0.4184
10001100	472	0.4199
10001100	473	0.4213
10001100	474	0.4229
10001100	475	0.4251
10001100	476	0.4284
10001100	477	0.431
10001100	478	0.4334
10001100	479	0.4376
10001100	480	0.4415
10001100	481	0.4449
10001100	482	0.4496
10001100	483	0.4539
10001100	484	0.4573
10001100	485	0.4606
10001100	486	0.4655
10001100	487	0.4696
10001100	488	0.4741
10001100	489	0.4789
10001100	490	0.4831
10001100	491	0.4883
10001100	492	0.4925
10001100	493	0.4972
10001100	494	0.5016
10001100	495	0.5069
10001100	496	0.5116
10001100	497	0.5171
10001100	498	0.5218
10001100	499	0.5274
10001100	500	0.5334
10001100	501	0.5406
10001100	502	0.5463
10001100	503	0.5535
10001100	504	0.5614
10001100	505	0.5693
10001100	506	0.5781
10001100	507	0.5871
10001100	508	0.598
10001100	509	0.6078
10001100	510	0.62
10001100	511	0.6267
10001100	512	0.6381
10001100	513	0.6517
10001100	514	0.6619
10001100	515	0.6709
10001100	516	0.6813
10001100	517	0.6923
10001100	518	0.7002
10001100	519	0.7055
10001100	520	0.7128
10001100	521	0.7189
10001100	522	0.7219
10001100	523	0.7253
10001100	524	0.7263
10001100	525	0.7265
10001100	526	0.7256
10001100	527	0.7238
10001100	528	0.7216
10001100	529	0.7193
10001100	530	0.7167
10001100	531	0.7121
10001100	532	0.7074
10001100	533	0.7038
10001100	534	0.6995
10001100	535	0.6961
10001100	536	0.6928
10001100	537	0.6884
10001100	538	0.6847
10001100	539	0.6823
10001100	540	0.6796
10001100	541	0.6778
10001100	542	0.6767
10001100	543	0.676
10001100	544	0.6758
10001100	545	0.6763
10001100	546	0.6775
10001100	547	0.6795
10001100	548	0.6815
10001100	549	0.685
10001100	550	0.69
10001100	551	0.6938
10001100	552	0.6988
10001100	553	0.7044
10001100	554	0.7098
10001100	555	0.7152
10001100	556	0.7203
10001100	557	0.7252
10001100	558	0.73
10001100	559	0.7336
10001100	560	0.7351
10001100	561	0.7363
10001100	562	0.7356
10001100	563	0.7341
10001100	564	0.7311
10001100	565	0.7281
10001100	566	0.722
10001100	567	0.7175
10001100	568	0.7126
10001100	569	0.7055
10001100	570	0.6988
10001100	571	0.6926
10001100	572	0.6865
10001100	573	0.6803
10001100	574	0.6729
10001100	575	0.6673
10001100	576	0.6613
10001100	577	0.6548
10001100	578	0.6482
10001100	579	0.6444
10001100	580	0.6391
10001100	581	0.6329
10001100	582	0.6301
10001100	583	0.626
10001100	584	0.6218
10001100	585	0.6188
10001100	586	0.6171
10001100	587	0.6154
10001100	588	0.6156
10001100	589	0.6153
10001100	590	0.6161
10001100	591	0.6184
10001100	592	0.621
10001100	593	0.6247
10001100	594	0.6299
10001100	595	0.6355
10001100	596	0.6414
10001100	597	0.648
10001100	598	0.6549
10001100	599	0.6644
10001100	600	0.6756
10001100	601	0.6866
10001100	602	0.6977
10001100	603	0.7084
10001100	604	0.7184
10001100	605	0.7304
10001100	606	0.7454
10001100	607	0.7589
10001100	608	0.7703
10001100	609	0.7853
10001100	610	0.801
10001100	611	0.8138
10001100	612	0.8268
10001100	613	0.8414
10001100	614	0.8557
10001100	615	0.8704
10001100	616	0.8834
10001100	617	0.8956
10001100	618	0.9092
10001100	619	0.9205
10001100	620	0.9322
10001100	621	0.943
10001100	622	0.9533
10001100	623	0.9624
10001100	624	0.9693
10001100	625	0.9754
10001100	626	0.9793
10001100	627	0.9832
10001100	628	0.9837
10001100	629	0.9828
10001100	630	0.9808
10001100	631	0.977
10001100	632	0.9691
10001100	633	0.963
10001100	634	0.9548
10001100	635	0.9438
10001100	636	0.9316
10001100	637	0.9209
10001100	638	0.9064
10001100	639	0.8905
10001100	640	0.8752
10001100	641	0.861
10001100	642	0.8441
10001100	643	0.825
10001100	644	0.8106
10001100	645	0.7956
10001100	646	0.7752
10001100	647	0.7583
10001100	648	0.744
10001100	649	0.7272
10001100	650	0.7092
10001100	651	0.6901
10001100	652	0.6756
10001100	653	0.6653
10001100	654	0.6476
10001100	655	0.6278
10001100	656	0.6153
10001100	657	0.6034
10001100	658	0.5874
10001100	659	0.5734
10001100	660	0.5638
10001100	661	0.552
10001100	662	0.5376
10001100	663	0.5259
10001100	664	0.5162
10001100	665	0.5055
10001100	666	0.4926
10001100	667	0.4849
10001100	668	0.4761
10001100	669	0.4648
10001100	670	0.4555
10001100	671	0.4482
10001100	672	0.4403
10001100	673	0.4311
10001100	674	0.4224
10001100	675	0.4156
10001100	676	0.4104
10001100	677	0.4018
10001100	678	0.3948
10001100	679	0.3884
10001100	680	0.383
10001100	681	0.3769
10001100	682	0.3715
10001100	683	0.3656
10001100	684	0.3615
10001100	685	0.356
10001100	686	0.3506
10001100	687	0.3467
10001100	688	0.3429
10001100	689	0.3374
10001100	690	0.3331
10001100	691	0.3308
10001100	692	0.3251
10001100	693	0.3223
10001100	694	0.3186
10001100	695	0.3156
10001100	696	0.3125
10001100	697	0.3092
10001100	698	0.3063
10001100	699	0.3036
10001100	700	0.3027
10001100	701	0.2994
10001100	702	0.2967
10001100	703	0.2957
10001100	704	0.2941
10001100	705	0.2932
10001100	706	0.2912
10001100	707	0.2912
10001100	708	0.2899
10001100	709	0.2901
10001100	710	0.2899
10001100	711	0.2894
10001100	712	0.2904
10001100	713	0.2898
10001100	714	0.2904
10001100	715	0.2923
10001100	716	0.2925
10001100	717	0.2939
10001100	718	0.295
10001100	719	0.2951
10001100	720	0.2957
10001100	721	0.2962
10001100	722	0.298
10001100	723	0.2984
10001100	724	0.2992
10001100	725	0.2984
10001100	726	0.2981
10001100	727	0.2978
10001100	728	0.2975
10001100	729	0.2958
10001100	730	0.2952
10001100	731	0.2942
10001100	732	0.2919
10001100	733	0.2917
10001100	734	0.2878
10001100	735	0.2854
10001100	736	0.2832
10001100	737	0.2799
10001100	738	0.2786
10001100	739	0.2762
10001100	740	0.2722
10001100	741	0.269
10001100	742	0.2661
10001100	743	0.2609
10001100	744	0.2585
10001100	745	0.2569
10001100	746	0.252
10001100	747	0.2493
10001100	748	0.2467
10001100	749	0.2438
10001100	750	0.2403
10001100	751	0.2364
10001100	752	0.2354
10001100	753	0.2336
10001100	754	0.2306
10001100	755	0.228
10001100	756	0.2259
10001100	757	0.2248
10001100	758	0.2215
10001100	759	0.2211
10001100	760	0.2193
10001100	761	0.2172
10001100	762	0.2146
10001100	763	0.2142
10001100	764	0.213
10001100	765	0.2115
10001100	766	0.2103
10001100	767	0.2104
10001100	768	0.2096
10001100	769	0.2079
10001100	770	0.2074
10001100	771	0.2078
10001100	772	0.2066
10001100	773	0.2065
10001100	774	0.206
10001100	775	0.2062
10001100	776	0.2047
10001100	777	0.2061
10001100	778	0.2053
10001100	779	0.2049
10001100	780	0.203
10010001	380	0.6303
10010001	381	0.616
10010001	382	0.6039
10010001	383	0.59
10010001	384	0.5743
10010001	385	0.5657
10010001	386	0.5522
10010001	387	0.5408
10010001	388	0.5285
10010001	389	0.5196
10010001	390	0.5077
10010001	391	0.4964
10010001	392	0.4879
10010001	393	0.4811
10010001	394	0.4739
10010001	395	0.4671
10010001	396	0.4623
10010001	397	0.4586
10010001	398	0.4544
10010001	399	0.4514
10010001	400	0.4494
10010001	401	0.4473
10010001	402	0.4456
10010001	403	0.4436
10010001	404	0.4423
10010001	405	0.4405
10010001	406	0.4387
10010001	407	0.4364
10010001	408	0.4339
10010001	409	0.431
10010001	410	0.4282
10010001	411	0.4258
10010001	412	0.4235
10010001	413	0.421
10010001	414	0.4187
10010001	415	0.4171
10010001	416	0.4161
10010001	417	0.4159
10010001	418	0.4144
10010001	419	0.4135
10010001	420	0.4131
10010001	421	0.4121
10010001	422	0.411
10010001	423	0.4102
10010001	424	0.4097
10010001	425	0.4097
10010001	426	0.4093
10010001	427	0.4093
10010001	428	0.4099
10010001	429	0.4102
10010001	430	0.4105
10010001	431	0.4108
10010001	432	0.4104
10010001	433	0.4098
10010001	434	0.4096
10010001	435	0.4088
10010001	436	0.4083
10010001	437	0.4082
10010001	438	0.4086
10010001	439	0.4091
10010001	440	0.4099
10010001	441	0.4111
10010001	442	0.4128
10010001	443	0.4149
10010001	444	0.4176
10010001	445	0.421
10010001	446	0.4246
10010001	447	0.4278
10010001	448	0.4311
10010001	449	0.4356
10010001	450	0.4394
10010001	451	0.4432
10010001	452	0.4476
10010001	453	0.4515
10010001	454	0.4545
10010001	455	0.4587
10010001	456	0.4627
10010001	457	0.4666
10010001	458	0.4692
10010001	459	0.4725
10010001	460	0.475
10010001	461	0.4776
10010001	462	0.4799
10010001	463	0.4817
10010001	464	0.4856
10010001	465	0.4886
10010001	466	0.4911
10010001	467	0.4942
10010001	468	0.4978
10010001	469	0.5022
10010001	470	0.5062
10010001	471	0.5112
10010001	472	0.5175
10010001	473	0.5236
10010001	474	0.5284
10010001	475	0.5357
10010001	476	0.5446
10010001	477	0.5503
10010001	478	0.557
10010001	479	0.5658
10010001	480	0.5741
10010001	481	0.5805
10010001	482	0.588
10010001	483	0.5953
10010001	484	0.6002
10010001	485	0.6042
10010001	486	0.6098
10010001	487	0.6139
10010001	488	0.6184
10010001	489	0.6213
10010001	490	0.625
10010001	491	0.6276
10010001	492	0.6296
10010001	493	0.6319
10010001	494	0.6337
10010001	495	0.6363
10010001	496	0.6388
10010001	497	0.6418
10010001	498	0.6439
10010001	499	0.648
10010001	500	0.6523
10010001	501	0.6567
10010001	502	0.6629
10010001	503	0.6692
10010001	504	0.6775
10010001	505	0.6863
10010001	506	0.694
10010001	507	0.7036
10010001	508	0.7145
10010001	509	0.7233
10010001	510	0.7351
10010001	511	0.7419
10010001	512	0.7505
10010001	513	0.7604
10010001	514	0.7671
10010001	515	0.771
10010001	516	0.774
10010001	517	0.7749
10010001	518	0.774
10010001	519	0.7716
10010001	520	0.7664
10010001	521	0.759
10010001	522	0.7509
10010001	523	0.7408
10010001	524	0.7279
10010001	525	0.7169
10010001	526	0.705
10010001	527	0.6911
10010001	528	0.6789
10010001	529	0.6683
10010001	530	0.6574
10010001	531	0.6444
10010001	532	0.6319
10010001	533	0.6233
10010001	534	0.6149
10010001	535	0.6082
10010001	536	0.6027
10010001	537	0.5978
10010001	538	0.5948
10010001	539	0.5936
10010001	540	0.5943
10010001	541	0.5959
10010001	542	0.5993
10010001	543	0.6039
10010001	544	0.6094
10010001	545	0.6174
10010001	546	0.6281
10010001	547	0.6349
10010001	548	0.6446
10010001	549	0.6572
10010001	550	0.669
10010001	551	0.6798
10010001	552	0.6914
10010001	553	0.7022
10010001	554	0.7119
10010001	555	0.7206
10010001	556	0.7277
10010001	557	0.7332
10010001	558	0.7381
10010001	559	0.7392
10010001	560	0.7387
10010001	561	0.7369
10010001	562	0.7304
10010001	563	0.7233
10010001	564	0.7156
10010001	565	0.7064
10010001	566	0.6941
10010001	567	0.6829
10010001	568	0.673
10010001	569	0.6617
10010001	570	0.6489
10010001	571	0.6392
10010001	572	0.6307
10010001	573	0.6209
10010001	574	0.6101
10010001	575	0.6024
10010001	576	0.5959
10010001	577	0.5871
10010001	578	0.5795
10010001	579	0.5744
10010001	580	0.5674
10010001	581	0.5609
10010001	582	0.5572
10010001	583	0.5523
10010001	584	0.5471
10010001	585	0.5437
10010001	586	0.54
10010001	587	0.5378
10010001	588	0.5352
10010001	589	0.5335
10010001	590	0.5324
10010001	591	0.5329
10010001	592	0.5323
10010001	593	0.5334
10010001	594	0.5347
10010001	595	0.5359
10010001	596	0.5382
10010001	597	0.5411
10010001	598	0.5438
10010001	599	0.5483
10010001	600	0.5532
10010001	601	0.5577
10010001	602	0.5641
10010001	603	0.5692
10010001	604	0.5742
10010001	605	0.5805
10010001	606	0.5882
10010001	607	0.5948
10010001	608	0.6003
10010001	609	0.6089
10010001	610	0.6167
10010001	611	0.6241
10010001	612	0.6311
10010001	613	0.6392
10010001	614	0.648
10010001	615	0.6557
10010001	616	0.6623
10010001	617	0.6701
10010001	618	0.6762
10010001	619	0.6848
10010001	620	0.6915
10010001	621	0.6981
10010001	622	0.7044
10010001	623	0.7108
10010001	624	0.7147
10010001	625	0.7193
10010001	626	0.7223
10010001	627	0.7248
10010001	628	0.7265
10010001	629	0.7269
10010001	630	0.7261
10010001	631	0.7236
10010001	632	0.72
10010001	633	0.7155
10010001	634	0.7105
10010001	635	0.7019
10010001	636	0.6932
10010001	637	0.6843
10010001	638	0.6741
10010001	639	0.6602
10010001	640	0.6478
10010001	641	0.6368
10010001	642	0.6202
10010001	643	0.6043
10010001	644	0.592
10010001	645	0.5756
10010001	646	0.5585
10010001	647	0.542
10010001	648	0.5286
10010001	649	0.5144
10010001	650	0.4987
10010001	651	0.481
10010001	652	0.4679
10010001	653	0.4591
10010001	654	0.443
10010001	655	0.4269
10010001	656	0.4157
10010001	657	0.4068
10010001	658	0.3942
10010001	659	0.3838
10010001	660	0.3762
10010001	661	0.3689
10010001	662	0.3596
10010001	663	0.3515
10010001	664	0.3468
10010001	665	0.3406
10010001	666	0.3345
10010001	667	0.3315
10010001	668	0.3285
10010001	669	0.3237
10010001	670	0.3208
10010001	671	0.3194
10010001	672	0.3165
10010001	673	0.3142
10010001	674	0.3132
10010001	675	0.3126
10010001	676	0.312
10010001	677	0.3103
10010001	678	0.3098
10010001	679	0.3095
10010001	680	0.3088
10010001	681	0.3089
10010001	682	0.3103
10010001	683	0.3097
10010001	684	0.3104
10010001	685	0.3103
10010001	686	0.3112
10010001	687	0.3125
10010001	688	0.3136
10010001	689	0.3155
10010001	690	0.3173
10010001	691	0.3205
10010001	692	0.3223
10010001	693	0.3265
10010001	694	0.3292
10010001	695	0.3322
10010001	696	0.3359
10010001	697	0.3404
10010001	698	0.3458
10010001	699	0.3497
10010001	700	0.3537
10010001	701	0.3594
10010001	702	0.3647
10010001	703	0.3694
10010001	704	0.3733
10010001	705	0.3788
10010001	706	0.3814
10010001	707	0.385
10010001	708	0.388
10010001	709	0.3912
10010001	710	0.3927
10010001	711	0.3938
10010001	712	0.3944
10010001	713	0.3943
10010001	714	0.3932
10010001	715	0.3924
10010001	716	0.3899
10010001	717	0.3876
10010001	718	0.3839
10010001	719	0.3789
10010001	720	0.3754
10010001	721	0.3706
10010001	722	0.3645
10010001	723	0.3589
10010001	724	0.3534
10010001	725	0.3466
10010001	726	0.3398
10010001	727	0.3327
10010001	728	0.326
10010001	729	0.3185
10010001	730	0.3108
10010001	731	0.3047
10010001	732	0.2976
10010001	733	0.2906
10010001	734	0.2829
10010001	735	0.2756
10010001	736	0.268
10010001	737	0.2604
10010001	738	0.2528
10010001	739	0.2464
10010001	740	0.2377
10010001	741	0.2317
10010001	742	0.2244
10010001	743	0.2145
10010001	744	0.2077
10010001	745	0.2026
10010001	746	0.1932
10010001	747	0.1852
10010001	748	0.1795
10010001	749	0.1739
10010001	750	0.1671
10010001	751	0.1586
10010001	752	0.1549
10010001	753	0.151
10010001	754	0.1439
10010001	755	0.141
10010001	756	0.1363
10010001	757	0.1321
10010001	758	0.1294
10010001	759	0.1255
10010001	760	0.1231
10010001	761	0.1197
10010001	762	0.1155
10010001	763	0.1141
10010001	764	0.1116
10010001	765	0.1095
10010001	766	0.1081
10010001	767	0.1073
10010001	768	0.1049
10010001	769	0.1029
10010001	770	0.1014
10010001	771	0.1014
10010001	772	0.0994
10010001	773	0.0995
